ps_comp2_rect	gfx90a	FAIL	-	-	instruction not supported on this GPU
ps_comp2_rect	gfx90c	OK	132	b5f506874c1ebe62	-
ps_comp2_rect_a	gfx600	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx601	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx602	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx700	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx701	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx702	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx703	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx704	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx705	OK	120	bbc40e55c8b86c6e	-
ps_comp2_rect_a	gfx801	OK	136	e1e3effbb8bb6b04	-
ps_comp2_rect_a	gfx802	OK	136	e1e3effbb8bb6b04	-
ps_comp2_rect_a	gfx803	OK	136	e1e3effbb8bb6b04	-
ps_comp2_rect_a	gfx805	OK	136	e1e3effbb8bb6b04	-
ps_comp2_rect_a	gfx810	OK	136	e1e3effbb8bb6b04	-
ps_comp2_rect_a	gfx900	OK	136	176bd44b210165b0	-
ps_comp2_rect_a	gfx902	OK	136	176bd44b210165b0	-
ps_comp2_rect_a	gfx904	OK	136	176bd44b210165b0	-
ps_comp2_rect_a	gfx906	OK	136	176bd44b210165b0	-
ps_comp2_rect_a	gfx908	OK	136	176bd44b210165b0	-
ps_comp2_rect_a	gfx909	OK	136	176bd44b210165b0	-
ps_comp2_rect_a	gfx90a	FAIL	-	-	instruction not supported on this GPU
ps_comp2_rect_a	gfx90c	OK	136	176bd44b210165b0	-
ps_comp_sw	gfx600	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx601	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx602	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx700	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx701	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx702	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx703	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx704	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx705	OK	96	eedf4e988e90b873	-
ps_comp_sw	gfx801	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx802	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx803	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx805	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx810	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx900	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx902	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx904	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx906	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx908	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx909	OK	104	9e9d058b092c7cc9	-
ps_comp_sw	gfx90a	FAIL	-	-	invalid register class: vgpr tuples must be 64 bit aligned
ps_comp_sw	gfx90c	OK	104	9e9d058b092c7cc9	-
ps_sample	gfx600	OK	32	bb127bd696e489eb	-
ps_sample	gfx601	OK	32	bb127bd696e489eb	-
ps_sample	gfx602	OK	32	bb127bd696e489eb	-
ps_sample	gfx700	OK	32	bb127bd696e489eb	-
ps_sample	gfx701	OK	32	bb127bd696e489eb	-
ps_sample	gfx702	OK	32	bb127bd696e489eb	-
ps_sample	gfx703	OK	32	bb127bd696e489eb	-
ps_sample	gfx704	OK	32	bb127bd696e489eb	-
ps_sample	gfx705	OK	32	bb127bd696e489eb	-
ps_sample	gfx801	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx802	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx803	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx805	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx810	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx900	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx902	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx904	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx906	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx908	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx909	OK	32	5dec70a7da48bbc0	-
ps_sample	gfx90a	FAIL	-	-	instruction not supported on this GPU
